time, pn-10A04R01T01, pn-10A12R01T01, pn-10A22R01T01, pn-10A35R01T01, pn-10A49R01T01, pn-10A58R01T01
(s), (Pa), (Pa), (Pa), (Pa), (Pa), (Pa)
0.0, 300410.8125, 300342.3125, 300263.5, 300207.5, 300151.40625, 300085.90625
0.10373413562774658, 439822.28125, 383582.15625, 317251.09375, 305099.65625, 303301.6875, 301870.65625
0.20603495836257935, 863238.125, 862642.75, 820312.75, 699133.6875, 538695.625, 404842.15625
0.30843502283096313, 644434.3125, 644051.9375, 642328.8125, 637349.5625, 623918.8125, 564177.1875
0.4090045392513275, 385955.0625, 384438.8125, 379189.8125, 370051.78125, 357783.1875, 339825.5625
0.5173681974411011, 338191.5625, 335449.6875, 329820.8125, 322347.625, 315461.90625, 309434.4375
0.6176936030387878, 318160.0, 317512.0625, 315238.03125, 311494.625, 307810.625, 304667.1875
0.7183680534362793, 307107.0, 306847.90625, 305962.46875, 304447.625, 302967.46875, 301702.4375
0.8197470307350159, 305652.03125, 305119.46875, 304286.5625, 303158.875, 302122.625, 301217.09375
0.9214017987251282, 306567.5, 305750.5625, 304783.4375, 303542.40625, 302406.625, 301411.375
1.0237839221954346, 307182.9375, 306264.0625, 305267.21875, 304005.25, 302843.0625, 301848.59375
1.1253479719161987, 308086.125, 307154.0, 305933.28125, 304439.375, 303049.0, 301812.625
1.2256832122802734, 306062.625, 305630.53125, 304818.5, 303631.0625, 302478.84375, 301463.46875
1.328076720237732, 303010.84375, 302853.71875, 302507.375, 301941.03125, 301381.5625, 300879.9375
1.4295883178710938, 303260.6875, 303084.9375, 302662.34375, 302022.59375, 301410.15625, 300862.34375
1.5329571962356567, 302538.0, 302389.75, 302069.03125, 301580.65625, 301116.0, 300688.84375
1.6403169631958008, 301722.5, 301615.09375, 301389.3125, 301061.9375, 300764.5, 300474.03125
1.7481226921081543, 300861.65625, 300836.5, 300741.21875, 300565.96875, 300417.5625, 300291.65625
1.8512886762619019, 300677.78125, 300648.25, 300587.5625, 300492.0625, 300410.96875, 300353.875
1.9522430896759033, 302000.625, 301949.125, 301881.4375, 301802.28125, 301725.5, 301628.78125
2.056255578994751, 301395.1875, 301356.28125, 301312.6875, 301253.78125, 301197.3125, 301144.9375
2.1611032485961914, 301398.28125, 301369.0, 301332.8125, 301284.65625, 301231.125, 301154.1875
2.2623114585876465, 301220.53125, 301191.75, 301152.875, 301104.15625, 301045.875, 300935.0
2.3697376251220703, 300676.75, 300653.6875, 300623.15625, 300584.34375, 300534.3125, 300448.46875
2.470796823501587, 300572.21875, 300547.1875, 300515.84375, 300477.4375, 300416.5, 300320.375
2.5730323791503906, 300691.15625, 300667.15625, 300639.03125, 300605.75, 300538.1875, 300457.40625
2.6830368041992188, 301080.6875, 301055.28125, 301025.25, 300982.75, 300890.0, 300779.65625
2.7990283966064453, 300907.4375, 300886.96875, 300860.9375, 300814.1875, 300714.6875, 300614.96875
2.9144444465637207, 300791.1875, 300775.25, 300758.34375, 300712.25, 300615.71875, 300529.03125
3.021507978439331, 301534.46875, 301497.78125, 301417.59375, 301227.90625, 300981.5625, 300779.53125
3.127840042114258, 303118.03125, 302996.0, 302742.78125, 302257.4375, 301578.25, 301057.65625
3.2289206981658936, 303815.125, 303547.21875, 303139.46875, 302443.0625, 301687.875, 301083.09375
3.3304240703582764, 303566.09375, 303365.84375, 302981.34375, 302350.09375, 301623.5625, 301051.4375
3.430795907974243, 302338.8125, 302223.0625, 301990.53125, 301631.625, 301189.71875, 300816.15625
3.531782627105713, 301698.1875, 301626.6875, 301478.8125, 301209.78125, 300911.59375, 300619.40625
3.6341655254364014, 301381.65625, 301326.53125, 301209.4375, 301010.5625, 300767.5, 300515.46875
3.7383317947387695, 301348.59375, 301291.0, 301176.375, 300984.4375, 300747.5625, 300508.6875
3.857654333114624, 301208.71875, 301169.1875, 301075.0, 300906.0625, 300694.03125, 300491.46875
3.97160005569458, 300965.875, 300932.28125, 300860.625, 300733.25, 300568.65625, 300414.25
4.085036277770996, 300780.8125, 300748.6875, 300683.46875, 300570.40625, 300427.1875, 300315.21875
4.206836223602295, 300606.875, 300580.15625, 300526.6875, 300438.03125, 300328.8125, 300241.90625
4.325813293457031, 300520.15625, 300501.34375, 300458.09375, 300383.65625, 300290.875, 300213.53125
4.43371057510376, 300612.125, 300585.71875, 300530.09375, 300431.46875, 300314.21875, 300223.21875
4.541126251220703, 300611.4375, 300585.1875, 300528.0, 300421.78125, 300296.21875, 300204.25
4.671690464019775, 300554.90625, 300532.03125, 300478.90625, 300378.875, 300252.46875, 300164.5
4.78776741027832, 300515.9375, 300493.0, 300440.1875, 300342.28125, 300223.90625, 300139.25
4.922141075134277, 300447.3125, 300429.0, 300385.5625, 300301.78125, 300198.0, 300123.21875
5.023294448852539, 300443.0, 300423.34375, 300377.625, 300293.21875, 300191.53125, 300118.71875
5.1348161697387695, 300462.875, 300442.90625, 300393.28125, 300300.84375, 300191.6875, 300116.46875
5.257768630981445, 300446.25, 300427.5, 300381.34375, 300287.65625, 300177.8125, 300106.21875
5.35908317565918, 300557.5, 300534.96875, 300474.65625, 300347.5625, 300205.28125, 300114.6875
5.469796657562256, 300697.59375, 300663.75, 300578.6875, 300406.875, 300231.6875, 300124.65625
5.5783185958862305, 300855.40625, 300808.8125, 300697.78125, 300474.90625, 300263.75, 300139.21875
5.681950092315674, 300978.3125, 300915.96875, 300775.90625, 300518.03125, 300282.8125, 300147.28125
5.785118579864502, 301158.03125, 301070.375, 300891.75, 300592.9375, 300331.90625, 300170.0625
5.910521030426025, 301476.9375, 301343.03125, 301123.25, 300756.0625, 300424.125, 300208.0625
6.022008419036865, 301759.40625, 301583.71875, 301332.625, 300914.03125, 300501.0, 300239.90625
6.151069641113281, 301714.4375, 301533.8125, 301313.0, 300917.5, 300500.21875, 300237.3125
6.300473690032959, 301239.84375, 301094.71875, 300940.03125, 300672.78125, 300384.78125, 300184.46875
6.412941932678223, 300514.46875, 300477.8125, 300414.5625, 300295.5625, 300176.8125, 300087.625
6.536937713623047, 300322.71875, 300287.84375, 300240.4375, 300175.4375, 300108.71875, 300055.875
6.673643589019775, 300279.75, 300245.09375, 300204.5625, 300155.59375, 300097.28125, 300050.28125
6.785762786865234, 300229.21875, 300201.46875, 300164.875, 300119.65625, 300063.65625, 300030.34375
6.913528919219971, 300266.1875, 300238.0, 300201.75, 300156.1875, 300087.84375, 300043.125
7.014155387878418, 300284.78125, 300259.21875, 300224.84375, 300176.3125, 300099.3125, 300049.1875
7.1195831298828125, 300247.71875, 300222.8125, 300191.25, 300148.125, 300085.53125, 300042.71875
7.229507923126221, 300247.78125, 300224.4375, 300195.0, 300153.5625, 300087.46875, 300044.28125
7.336047649383545, 300222.0, 300200.03125, 300171.1875, 300130.53125, 300072.75, 300037.0
7.4399638175964355, 300234.1875, 300213.59375, 300184.9375, 300141.90625, 300080.15625, 300041.09375
7.540230751037598, 300215.875, 300196.125, 300167.96875, 300126.71875, 300073.4375, 300038.34375
